Farmer_id,farmer_consent_form,district,number_of_coffee_farms_owned,farmer_head_of_family,number_of_household_members,farmer_member_coffee_org,name_of_coffee_org,farmer_part_of_carbon_project,carbon_project_name,farmer_has_mobile_money_wallet,land_agri_or_forest,land_documents,land_documents_other,any_land_dispute,any_land_dispute_details,protect_water_sources,protect_water_sources_details,use_organic_waste,use_organic_waste_details,harvest_wood_farm,harvest_wood_farm_regulations,harvest_wood_farm_regulations_details,interact_leaders_farming_activities,interact_leaders_farming_activities_details,workers_treatment,workers_treatment_details,pay_min_wage,pay_min_wage_details,underage_workers,underage_workers_details,workers_follow_schedule,workers_follow_schedule_details,workers_aware_of_rights,workers_aware_of_rights_details,pay_taxes,pay_taxes_details,corruption_practices_observed,corruption_practices_observed_details,gps_center_accuracy,gps_center_altitude,farm_size,coffee_trees_farmers_estimate,number_productive_trees,date_of_planting,percent_Arabica_grown,percent_Robusta_grown,crops_grown,crop_grown_other,irrigation_method,gap,male_workers,female_workers,temp_workers,permanent_workers,local_workers,immigrant_workers,2022_production_FAQ,2023_production_FAQ,2022_production_kiboko,2023_production_kiboko,2022_production_green_cherries,2023_production_green_cherries,sell_coffee_to,primary_buyer,primary_buyer_other
F-1833,1.0,Kayunga,1,yes,5.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,Yes,,no,,yes,,yes,,yes,,no,,3.531,1045.99,2.5,1500.0,1470.0,1958-01-01 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Weeding']",0.0,0.0,0.0,0.0,0.0,0.0,5000.0,4980.0,2500.0,2500.0,2480.0,2450.0,It's picked from your farm,Hulling Station representative,
F-1834,1.0,Kayunga,1,yes,11.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.151,1083.5,2.0,950.0,900.0,1990-08-20 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,['Intercropping'],4.0,0.0,4.0,0.0,4.0,0.0,3600.0,3580.0,1800.0,1800.0,1780.0,900.0,It's picked from your farm,Supplier,
F-1835,1.0,Kayunga,1,no,6.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,10.72,1093.160034,3.5,1400.0,500.0,2009-12-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],0.0,0.0,0.0,0.0,0.0,0.0,1000.0,980.0,960.0,2000.0,1800.0,45.0,It's picked from your farm,Supplier,
F-1836,1.0,Kayunga,1,yes,2.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.2,1071.3,2.5,1000.0,800.0,1989-02-12 03:00:00Z,0-25%,75-100%,['Beans'],,Rainfed,"['Intercropping', 'Weeding']",4.0,3.0,3.0,4.0,7.0,0.0,1600.0,1580.0,800.0,800.0,780.0,750.0,At a hulling station,Supplier,
F-1837,1.0,Luwero,1,yes,6.0,yes,LDC,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,13.1,1194.3,5.5,2200.0,1800.0,2019-09-13 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],2.0,3.0,0.0,5.0,5.0,0.0,150.0,130.0,110.0,2000.0,1800.0,100.0,It's picked from your farm,Supplier,
F-1838,1.0,Kayunga,1,yes,3.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.6,1066.5,3.5,2050.0,2000.0,2009-07-24 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Weeding'],1.0,2.0,1.0,2.0,3.0,0.0,2500.0,2480.0,1700.0,1700.0,1680.0,225.0,At a hulling station,Hulling Station representative,
F-1839,1.0,Luwero,1,yes,10.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,18.395,1106.300049,5.5,2200.0,2170.0,1988-10-08 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],5.0,5.0,5.0,5.0,5.0,5.0,150.0,130.0,110.0,1000.0,500.0,480.0,At a hulling station,Supplier,
F-1840,1.0,Kayunga,1,yes,5.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.664,1064.871,2.5,1500.0,1470.0,1988-01-01 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Weeding']",0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3980.0,2000.0,2000.0,1980.0,1950.0,It's picked from your farm,Hulling Station representative,
F-1841,1.0,Kayunga,1,yes,6.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.0054264,1086.289,2.5,1200.0,1000.0,2014-04-07 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",3.0,3.0,3.0,3.0,6.0,0.0,150.0,130.0,110.0,1000.0,980.0,900.0,At a hulling station,Supplier,
F-1842,1.0,Luwero,1,yes,5.0,yes,LDC,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,11.0,1182.2,5.5,2200.0,1800.0,2018-09-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],3.0,3.0,0.0,6.0,6.0,0.0,150.0,130.0,110.0,2000.0,1800.0,100.0,It's picked from your farm,Supplier,
F-1843,1.0,Kayunga,1,no,2.0,no,,no,,no,Natural forest,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.1,1109.6,3.0,1200.0,1000.0,2000-06-08 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],1.0,1.0,1.0,1.0,2.0,0.0,2000.0,1980.0,1000.0,1000.0,980.0,500.0,It's picked from your farm,Supplier,
F-1844,1.0,Nakeseke,1,yes,14.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,18.966,1128.400024,5.5,2200.0,1000.0,2010-09-03 03:00:00Z,0-25%,75-100%,"['Bananas', 'Wheat']",,Both(Rainfed+Irrigated),['Using Fertilizers'],0.0,0.0,0.0,0.0,0.0,0.0,150.0,130.0,110.0,2000.0,1800.0,500.0,It's picked from your farm,other,Individuals
F-1845,1.0,Luwero,1,yes,4.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,10.5,1145.8,5.5,2200.0,1350.0,2004-09-01 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",2.0,1.0,0.0,3.0,3.0,0.0,150.0,130.0,110.0,500.0,480.0,450.0,It's picked from your farm,Supplier,
F-1846,1.0,Kayunga,1,yes,9.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.5,1123.7,3.5,2100.0,2000.0,2000-09-14 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Weeding'],2.0,2.0,0.0,4.0,4.0,0.0,2300.0,2280.0,1500.0,1500.0,1480.0,1460.0,At a hulling station,Supplier,
F-1847,1.0,Kayunga,1,yes,4.0,yes,LDC,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,4.7,1055.4,3.0,1200.0,1000.0,2007-09-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Intercropping', 'Weeding']",2.0,2.0,2.0,2.0,4.0,0.0,150.0,130.0,110.0,1000.0,980.0,850.0,At a hulling station,Supplier,
F-1848,1.0,Kayunga,1,no,10.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.1,1102.2,2.5,1250.0,1200.0,1999-05-14 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",1.0,1.0,1.0,1.0,2.0,0.0,2400.0,2380.0,1200.0,1200.0,1180.0,1100.0,It's picked from your farm,Supplier,
F-1849,1.0,Kayunga,1,yes,3.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.7,1108.0,2.0,800.0,700.0,2018-05-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Weeding', 'Intercropping']",3.0,2.0,3.0,2.0,5.0,0.0,1500.0,1480.0,750.0,750.0,740.0,700.0,At a hulling station,Supplier,
F-1850,1.0,Luwero,1,yes,5.0,yes,LDC,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,13.154057,1928.257,5.5,2200.0,200.0,2011-03-02 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],1.0,2.0,2.0,1.0,3.0,0.0,150.0,130.0,110.0,150.0,140.0,100.0,It's picked from your farm,Supplier,
F-1851,1.0,Kayunga,1,yes,5.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,Yes,,no,,yes,,yes,,yes,,no,,0.7917121,1102.388,1.2,720.0,690.0,2008-04-13 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],1.0,0.0,0.0,1.0,1.0,0.0,900.0,880.0,750.0,750.0,740.0,650.0,It's picked from your farm,Cooperative representative,
F-1852,1.0,Kayunga,1,yes,3.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.955,1088.9,2.5,1000.0,800.0,1990-10-02 03:00:00Z,0-25%,75-100%,"['Bananas', 'Cocoa']",,Rainfed,"['Using Fertilizers', 'Weeding']",0.0,1.0,0.0,1.0,1.0,0.0,800.0,780.0,500.0,800.0,780.0,500.0,At a hulling station,Supplier,
F-1853,1.0,Luwero,1,yes,3.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.3,1114.0,4.5,2050.0,2000.0,2019-09-07 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",4.0,4.0,5.0,3.0,8.0,0.0,2400.0,2380.0,1000.0,9000.0,2400.0,2380.0,It's picked from your farm,Supplier,
F-1854,1.0,Luwero,1,yes,2.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.6,1156.9,5.5,2200.0,1350.0,2006-08-06 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Intercropping', 'Weeding']",3.0,1.0,4.0,0.0,4.0,0.0,150.0,130.0,110.0,500.0,480.0,450.0,It's picked from your farm,Supplier,
F-1855,1.0,Kayunga,1,no,3.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.4,1098.9,1.5,900.0,870.0,1990-11-02 03:00:00Z,0-25%,75-100%,"['Tobacco', 'Beans']",,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",0.0,1.0,0.0,1.0,1.0,0.0,1600.0,1580.0,800.0,800.0,780.0,400.0,It's picked from your farm,Supplier,
F-1856,1.0,Luwero,1,no,2.0,yes,LDC,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.1,1059.7,5.5,2200.0,400.0,2016-10-04 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,['Weeding'],1.0,1.0,1.0,1.0,1.0,1.0,150.0,130.0,110.0,300.0,280.0,270.0,It's picked from your farm,Supplier,
F-1857,1.0,Kayunga,1,yes,4.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.2730029,1065.282,2.3,1000.0,900.0,2008-03-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],3.0,0.0,0.0,3.0,3.0,0.0,1000.0,980.0,960.0,600.0,580.0,400.0,It's picked from your farm,Cooperative representative,
F-1858,1.0,Kayunga,1,yes,4.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.7,1082.3,2.5,1500.0,1470.0,2011-01-01 03:00:00Z,0-25%,75-100%,"['Bananas', 'Cocoa']",,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",1.0,0.0,0.0,1.0,1.0,0.0,3000.0,2980.0,1500.0,1500.0,1480.0,1000.0,It's picked from your farm,Supplier,
F-1859,1.0,Kayunga,1,yes,2.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.216,1098.246094,2.5,1000.0,200.0,2009-12-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Irrigated,['Using Fertilizers'],1.0,1.0,0.0,2.0,2.0,0.0,150.0,130.0,110.0,2000.0,1800.0,90.0,At a hulling station,Supplier,
F-1860,1.0,Nakeseke,1,yes,8.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.107,1056.406,5.5,2200.0,1600.0,2000-12-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],2.0,1.0,3.0,0.0,3.0,0.0,150.0,130.0,110.0,500.0,480.0,400.0,It's picked from your farm,Supplier,
F-1861,1.0,Kayunga,1,yes,3.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,7.766,1077.8,2.5,1000.0,800.0,2000-04-08 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",1.0,2.0,1.0,2.0,3.0,0.0,2400.0,2380.0,1200.0,1200.0,1180.0,1100.0,It's picked from your farm,Supplier,
F-1862,1.0,Nakeseke,1,yes,5.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.478,1134.687,5.5,2200.0,1200.0,1999-03-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],2.0,2.0,2.0,2.0,4.0,0.0,150.0,130.0,110.0,500.0,480.0,400.0,It's picked from your farm,Supplier,
F-1863,1.0,Kayunga,1,yes,4.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.955,1017.0,3.0,1200.0,1000.0,2016-05-12 03:00:00Z,0-25%,75-100%,"['Sorghum', 'Bananas']",,Rainfed,"['Weeding', 'Intercropping']",3.0,3.0,2.0,4.0,6.0,0.0,2400.0,2380.0,1200.0,1200.0,1180.0,1050.0,At a hulling station,Supplier,
F-1864,1.0,Kayunga,1,yes,4.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.625,1072.0,3.0,1200.0,900.0,2000-07-09 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",2.0,0.0,2.0,0.0,2.0,0.0,900.0,880.0,860.0,1000.0,980.0,900.0,It's picked from your farm,Supplier,
F-1865,1.0,Kayunga,1,yes,5.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,17.93,1052.4,1.5,900.0,870.0,2011-01-01 03:00:00Z,0-25%,75-100%,"['Bananas', 'Tobacco']",,Rainfed,"['Intercropping', 'Using Fertilizers']",1.0,0.0,0.0,1.0,1.0,0.0,1800.0,1780.0,900.0,900.0,880.0,500.0,It's picked from your farm,Supplier,
F-1866,1.0,Luwero,1,yes,6.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.4,1147.2,2.5,1000.0,800.0,2019-09-13 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],3.0,3.0,0.0,6.0,6.0,0.0,1000.0,980.0,960.0,2000.0,1800.0,100.0,It's picked from your farm,Supplier,
F-1867,1.0,Luwero,1,yes,6.0,yes,LDC,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.326,1078.722,5.5,2200.0,200.0,2013-03-02 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],2.0,1.0,1.0,2.0,3.0,0.0,150.0,130.0,110.0,2000.0,1800.0,50.0,It's picked from your farm,Supplier,
F-1868,1.0,Luwero,1,yes,9.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,16.997,1128.8,3.0,1300.0,1200.0,2019-04-04 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Intercropping']",0.0,4.0,2.0,2.0,4.0,0.0,1000.0,980.0,960.0,1500.0,1480.0,1350.0,It's picked from your farm,Supplier,
F-1869,1.0,Kayunga,1,yes,3.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.3,1100.7,2.0,950.0,900.0,1980-01-02 03:00:00Z,0-25%,75-100%,"['Bananas', 'Tobacco']",,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",0.0,1.0,0.0,1.0,1.0,0.0,1800.0,1780.0,900.0,900.0,880.0,500.0,It's picked from your farm,Supplier,
F-1870,1.0,Luwero,1,yes,3.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.0,1074.0,3.5,1400.0,1200.0,2020-12-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",3.0,2.0,1.0,4.0,5.0,0.0,1000.0,980.0,960.0,1350.0,1340.0,1200.0,It's picked from your farm,Supplier,
F-1871,1.0,Kayunga,1,yes,5.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.2,1052.3,1.5,600.0,200.0,2009-04-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Tobacco']",,Both(Rainfed+Irrigated),['Using Fertilizers'],4.0,5.0,8.0,1.0,6.0,3.0,800.0,780.0,150.0,2000.0,1800.0,95.0,At a hulling station,Supplier,
F-1872,1.0,Kayunga,1,yes,1.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.5,1069.7,1.5,900.0,870.0,2011-01-02 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",1.0,0.0,0.0,1.0,1.0,0.0,1800.0,1780.0,900.0,900.0,880.0,500.0,It's picked from your farm,Supplier,
F-1873,1.0,Kayunga,1,yes,2.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.1,1062.5,2.5,1000.0,800.0,2000-08-16 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",1.0,1.0,2.0,0.0,2.0,0.0,2400.0,2380.0,1200.0,1200.0,1180.0,1100.0,It's picked from your farm,Supplier,
F-1874,1.0,Nakeseke,1,yes,6.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.848,1095.832,5.5,2200.0,1200.0,1999-05-21 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],2.0,2.0,2.0,2.0,4.0,0.0,150.0,130.0,110.0,500.0,480.0,300.0,It's picked from your farm,Supplier,
F-1875,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.953935,1050.265,3.15,1600.0,1500.0,2000-06-07 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",8.0,2.0,7.0,3.0,10.0,0.0,150.0,130.0,110.0,1500.0,1480.0,1350.0,It's picked from your farm,Supplier,
F-1876,1.0,Luwero,1,yes,6.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,11.5,1147.9,3.5,1400.0,1200.0,2020-09-15 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",2.0,3.0,5.0,0.0,5.0,0.0,1000.0,980.0,960.0,1500.0,1480.0,1350.0,It's picked from your farm,Supplier,
F-1877,1.0,Kayunga,1,yes,4.0,no,,no,,no,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,6.765,1091.1,2.0,900.0,800.0,2013-05-12 03:00:00Z,0-25%,75-100%,['Wheat'],,Rainfed,"['Weeding', 'Intercropping']",4.0,3.0,3.0,4.0,7.0,0.0,1000.0,980.0,960.0,800.0,780.0,700.0,It's picked from your farm,Supplier,
F-1878,1.0,Kayunga,1,no,4.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.89564353,1019.427,2.0,1000.0,900.0,2015-05-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],2.0,0.0,0.0,2.0,2.0,0.0,1000.0,980.0,960.0,600.0,580.0,470.0,It's picked from your farm,Cooperative representative,
F-1879,1.0,Luwero,1,yes,8.0,yes,LDC,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.1,1267.9,5.5,2200.0,1350.0,2017-09-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,['Intercropping'],8.0,5.0,0.0,13.0,13.0,0.0,150.0,130.0,110.0,1000.0,980.0,800.0,It's picked from your farm,Supplier,
F-1880,1.0,Kayunga,1,no,6.0,no,,no,,no,Natural forest,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.0,1089.1,2.0,800.0,600.0,2011-09-09 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],1.0,1.0,1.0,1.0,2.0,0.0,1200.0,1180.0,600.0,600.0,580.0,300.0,It's picked from your farm,Supplier,
F-1881,1.0,Nakeseke,1,yes,5.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,5.37,1126.627,5.5,2200.0,1350.0,1986-04-24 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",1.0,0.0,0.0,1.0,1.0,0.0,150.0,130.0,110.0,7290.0,4050.0,2045.0,It's picked from your farm,Supplier,
F-1882,1.0,Luwero,1,yes,8.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.311,1150.4,3.0,1300.0,1200.0,2020-04-02 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Using Fertilizers', 'Intercropping']",4.0,4.0,3.0,5.0,8.0,0.0,1000.0,980.0,960.0,1500.0,1480.0,1470.0,It's picked from your farm,Supplier,
F-1883,1.0,Kayunga,1,no,2.0,no,,no,,no,Natural forest,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.576,1114.594971,2.5,1000.0,400.0,2000-12-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],0.0,0.0,0.0,0.0,0.0,0.0,150.0,130.0,110.0,2000.0,1800.0,45.0,It's picked from your farm,Supplier,
F-1884,1.0,Kayunga,1,yes,5.0,yes,LDC,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,4.0,1058.0,3.0,1200.0,1000.0,2000-08-13 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Intercropping', 'Weeding']",3.0,3.0,3.0,3.0,6.0,0.0,150.0,130.0,110.0,1000.0,980.0,850.0,It's picked from your farm,Supplier,
F-1885,1.0,Luwero,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,18.5,1060.0,3.5,1400.0,1200.0,2010-06-11 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",2.0,4.0,0.0,6.0,6.0,0.0,1000.0,980.0,960.0,1350.0,1340.0,1200.0,It's picked from your farm,Supplier,
F-1886,1.0,Kayunga,1,yes,6.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.6909012,1112.76,1.4,560.0,200.0,2009-09-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Tobacco', 'Beans']",,Both(Rainfed+Irrigated),['Using Fertilizers'],4.0,53.0,25.0,32.0,45.0,12.0,150.0,130.0,110.0,2000.0,1800.0,49.0,At a hulling station,Supplier,
F-1887,1.0,Kayunga,1,yes,5.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.632,1087.6,1.5,600.0,200.0,1998-08-09 03:00:00Z,0-25%,75-100%,"['Bananas', 'Tobacco']",,Both(Rainfed+Irrigated),['Using Fertilizers'],2.0,10.0,12.0,0.0,8.0,4.0,600.0,580.0,150.0,2000.0,1800.0,40.0,At a hulling station,Supplier,
